Crop,Crop_Year,Season,State,Yield,Rainfall,Avg_ONI,ENSO_Phase,ENSO_Intensity,Rainfall_Category,Year_Weight,Avg_Yield_By_Crop,Yield_Std_By_Crop,Avg_Rainfall_By_Crop,Rainfall_Deviation,Crop_Count,Season_Code
Rapeseed &Mustard,2001,Rabi,Meghalaya,0.581428571,358.539999999999,-0.45,La Nina,Weak,Low,1.0,0.7963,0.4325,314.0827,44.46,544,2
Rapeseed &Mustard,2002,Rabi,Meghalaya,0.648571429,464.49,0.575,Neutral,Moderate,Low,1.0,0.7963,0.4325,314.0827,150.41,544,2
Rapeseed &Mustard,2003,Rabi,Meghalaya,0.608571429,410.89,0.575,El Nino,Moderate,Low,1.0,0.7963,0.4325,314.0827,96.81,544,2
Rapeseed &Mustard,2004,Rabi,Meghalaya,0.64,587.97,0.5249999999999999,Neutral,Moderate,Low,1.0,0.7963,0.4325,314.0827,273.89,544,2
Rapeseed &Mustard,2005,Rabi,Meghalaya,0.62,349.469999999999,-0.05,El Nino,Weak,Low,2.0,0.7963,0.4325,314.0827,35.39,544,2
Rapeseed &Mustard,2006,Rabi,Meghalaya,0.657142857,265.76,0.0249999999999999,La Nina,Weak,Low,2.0,0.7963,0.4325,314.0827,-48.32,544,2
Rapeseed &Mustard,2007,Rabi,Meghalaya,0.62,586.53,-0.55,La Nina,Moderate,Low,2.0,0.7963,0.4325,314.0827,272.45,544,2
Rapeseed &Mustard,2008,Rabi,Meghalaya,0.651428571,342.02,-1.1,La Nina,Strong,Low,2.0,0.7963,0.4325,314.0827,27.94,544,2
Rapeseed &Mustard,2009,Rabi,Meghalaya,0.595714286,421.68,0.35,La Nina,Weak,Low,2.0,0.7963,0.4325,314.0827,107.6,544,2
Rapeseed &Mustard,2010,Rabi,Meghalaya,0.592857143,542.25,-0.1,El Nino,Weak,Low,2.0,0.7963,0.4325,314.0827,228.17,544,2
Rapeseed &Mustard,2011,Rabi,Meghalaya,0.6,160.46,-1.05,La Nina,Strong,Low,2.0,0.7963,0.4325,314.0827,-153.62,544,2
Rapeseed &Mustard,2012,Rabi,Meghalaya,0.862857143,237.85,-0.325,La Nina,Weak,Low,2.0,0.7963,0.4325,314.0827,-76.23,544,2
Rapeseed &Mustard,2013,Rabi,Meghalaya,0.902727273,254.91,-0.225,Neutral,Weak,Low,2.0,0.7963,0.4325,314.0827,-59.17,544,2
Rapeseed &Mustard,2014,Rabi,Meghalaya,0.899090909,205.59,0.225,Neutral,Weak,Low,2.0,0.7963,0.4325,314.0827,-108.49,544,2
Rapeseed &Mustard,2015,Rabi,Meghalaya,0.953636364,337.51,1.6749999999999998,El Nino,Strong,Low,3.0,0.7963,0.4325,314.0827,23.43,544,2
Rapeseed &Mustard,2016,Rabi,Meghalaya,0.889090909,510.18,0.95,El Nino,Moderate,Low,3.0,0.7963,0.4325,314.0827,196.1,544,2
Rapeseed &Mustard,2017,Rabi,Meghalaya,0.89,474.15,-0.475,Neutral,Weak,Low,3.0,0.7963,0.4325,314.0827,160.07,544,2
Rapeseed &Mustard,2018,Rabi,Meghalaya,0.890909091,280.33,0.1,La Nina,Weak,Low,3.0,0.7963,0.4325,314.0827,-33.75,544,2
Rapeseed &Mustard,2019,Rabi,Meghalaya,0.890909091,484.219999999999,0.775,El Nino,Moderate,Low,3.0,0.7963,0.4325,314.0827,170.14,544,2
Rice,1997,Kharif,Meghalaya,1.378571429,2173.75,1.82,El Nino,Strong,High,1.0,2.2204,0.7763,757.338,1416.41,1165,1
Rice,1998,Kharif,Meghalaya,1.51,2418.12,-0.94,La Nina,Moderate,High,1.0,2.2204,0.7763,757.338,1660.78,1165,1
Rice,1999,Kharif,Meghalaya,1.605714286,2219.8,-1.14,La Nina,Strong,High,1.0,2.2204,0.7763,757.338,1462.46,1165,1
Rice,1999,Rabi,Meghalaya,1.755714286,367.26,-1.5,La Nina,Strong,Low,1.0,2.2204,0.7763,757.338,-390.08,1165,2
Rice,2000,Kharif,Meghalaya,1.681428571,1906.51,-0.56,La Nina,Moderate,High,1.0,2.2204,0.7763,757.338,1149.17,1165,1
Rice,2000,Rabi,Meghalaya,1.744285714,401.289999999999,-1.125,La Nina,Strong,Low,1.0,2.2204,0.7763,757.338,-356.05,1165,2
Rice,2001,Kharif,Meghalaya,1.751428571,1862.79,-0.16,Neutral,Weak,High,1.0,2.2204,0.7763,757.338,1105.45,1165,1
Rice,2002,Kharif,Meghalaya,1.767142857,2245.21,0.92,El Nino,Moderate,High,1.0,2.2204,0.7763,757.338,1487.87,1165,1
Rice,2003,Kharif,Meghalaya,1.798571429,2052.62,0.1399999999999999,Neutral,Weak,High,1.0,2.2204,0.7763,757.338,1295.28,1165,1
Rice,2004,Kharif,Meghalaya,1.492857143,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,2.2204,0.7763,757.338,1554.08,1165,1
Rice,2004,Rabi,Meghalaya,1.792857143,587.97,0.5249999999999999,Neutral,Moderate,Low,1.0,2.2204,0.7763,757.338,-169.37,1165,2
Rice,2004,Zaid,Meghalaya,2.078333333,1019.81,0.2,Neutral,Weak,High,1.0,2.2204,0.7763,757.338,262.47,1165,3
Rice,2005,Kharif,Meghalaya,1.597142857,1617.31,-0.1,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,859.97,1165,1
Rice,2005,Rabi,Meghalaya,1.971428571,349.469999999999,-0.05,El Nino,Weak,Low,2.0,2.2204,0.7763,757.338,-407.87,1165,2
Rice,2005,Zaid,Meghalaya,2.245,658.73,0.3666666666666667,Neutral,Weak,Low,2.0,2.2204,0.7763,757.338,-98.61,1165,3
Rice,2006,Kharif,Meghalaya,1.641428571,1439.52,0.3399999999999999,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,682.18,1165,1
Rice,2006,Rabi,Meghalaya,2.077142857,265.76,0.0249999999999999,La Nina,Weak,Low,2.0,2.2204,0.7763,757.338,-491.58,1165,2
Rice,2007,Kharif,Meghalaya,1.498571429,2512.74,-0.86,La Nina,Moderate,High,2.0,2.2204,0.7763,757.338,1755.4,1165,1
Rice,2007,Rabi,Meghalaya,1.812857143,586.53,-0.55,La Nina,Moderate,Low,2.0,2.2204,0.7763,757.338,-170.81,1165,2
Rice,2007,Zaid,Meghalaya,2.022857143,672.349999999999,-0.266666667,Neutral,Weak,Low,2.0,2.2204,0.7763,757.338,-84.99,1165,3
Rice,2008,Kharif,Meghalaya,1.53,2116.69,-0.36,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,1359.35,1165,1
Rice,2008,Rabi,Meghalaya,1.802857143,342.02,-1.1,La Nina,Strong,Low,2.0,2.2204,0.7763,757.338,-415.32,1165,2
Rice,2008,Zaid,Meghalaya,2.154285714,516.03,-1.033333333,La Nina,Strong,Low,2.0,2.2204,0.7763,757.338,-241.31,1165,3
Rice,2009,Kharif,Meghalaya,1.542857143,2058.21,0.62,El Nino,Moderate,High,2.0,2.2204,0.7763,757.338,1300.87,1165,1
Rice,2009,Rabi,Meghalaya,1.802857143,421.68,0.35,La Nina,Weak,Low,2.0,2.2204,0.7763,757.338,-335.66,1165,2
Rice,2009,Zaid,Meghalaya,2.171428571,628.14,-0.3,Neutral,Weak,Low,2.0,2.2204,0.7763,757.338,-129.2,1165,3
Rice,2010,Kharif,Meghalaya,1.53,1966.76,-1.24,La Nina,Strong,High,2.0,2.2204,0.7763,757.338,1209.42,1165,1
Rice,2010,Rabi,Meghalaya,2.077142857,542.25,-0.1,El Nino,Weak,Low,2.0,2.2204,0.7763,757.338,-215.09,1165,2
Rice,2011,Kharif,Meghalaya,1.511428571,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,2.2204,0.7763,757.338,1141.82,1165,1
Rice,2011,Rabi,Meghalaya,2.07,160.46,-1.05,La Nina,Strong,Low,2.0,2.2204,0.7763,757.338,-596.88,1165,2
Rice,2012,Kharif,Meghalaya,2.232857143,2261.78,0.3,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,1504.44,1165,1
Rice,2012,Rabi,Meghalaya,2.13,237.85,-0.325,La Nina,Weak,Low,2.0,2.2204,0.7763,757.338,-519.49,1165,2
Rice,2013,Kharif,Meghalaya,2.448571429,1544.19,-0.26,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,786.85,1165,1
Rice,2013,Rabi,Meghalaya,2.396363636,254.91,-0.225,Neutral,Weak,Low,2.0,2.2204,0.7763,757.338,-502.43,1165,2
Rice,2014,Kharif,Meghalaya,2.507272727,2167.88,0.24,Neutral,Weak,High,2.0,2.2204,0.7763,757.338,1410.54,1165,1
Rice,2014,Rabi,Meghalaya,2.505454545,205.59,0.225,Neutral,Weak,Low,2.0,2.2204,0.7763,757.338,-551.75,1165,2
Rice,2015,Kharif,Meghalaya,2.551818182,2671.57,1.9,El Nino,Strong,High,3.0,2.2204,0.7763,757.338,1914.23,1165,1
Rice,2015,Rabi,Meghalaya,2.557272727,337.51,1.6749999999999998,El Nino,Strong,Low,3.0,2.2204,0.7763,757.338,-419.83,1165,2
Rice,2016,Kharif,Meghalaya,2.552727273,1822.11,-0.4,La Nina,Weak,High,3.0,2.2204,0.7763,757.338,1064.77,1165,1
Rice,2016,Rabi,Meghalaya,2.573636364,510.18,0.95,El Nino,Moderate,Low,3.0,2.2204,0.7763,757.338,-247.16,1165,2
Rice,2017,Kharif,Meghalaya,2.551818182,2424.46,-0.08,Neutral,Weak,High,3.0,2.2204,0.7763,757.338,1667.12,1165,1
Rice,2017,Rabi,Meghalaya,2.576363636,474.15,-0.475,Neutral,Weak,Low,3.0,2.2204,0.7763,757.338,-283.19,1165,2
Rice,2018,Kharif,Meghalaya,2.545454545,1522.23,0.36,Neutral,Weak,High,3.0,2.2204,0.7763,757.338,764.89,1165,1
Rice,2018,Rabi,Meghalaya,2.569090909,280.33,0.1,La Nina,Weak,Low,3.0,2.2204,0.7763,757.338,-477.01,1165,2
Rice,2019,Kharif,Meghalaya,2.510909091,1922.51,0.32,Neutral,Weak,High,3.0,2.2204,0.7763,757.338,1165.17,1165,1
Rice,2019,Rabi,Meghalaya,2.57,484.219999999999,0.775,El Nino,Moderate,Low,3.0,2.2204,0.7763,757.338,-273.12,1165,2
Rubber,1997,Kharif,Meghalaya,1.338091,2173.75,1.82,El Nino,Strong,High,1.0,1.6208,0.1837,1344.8715,828.88,216,1
Rubber,1998,Kharif,Meghalaya,1.520094,2418.12,-0.94,La Nina,Moderate,High,1.0,1.6208,0.1837,1344.8715,1073.25,216,1
Rubber,1999,Kharif,Meghalaya,1.696871,2219.8,-1.14,La Nina,Strong,High,1.0,1.6208,0.1837,1344.8715,874.93,216,1
Rubber,2000,Kharif,Meghalaya,1.777708,1906.51,-0.56,La Nina,Moderate,High,1.0,1.6208,0.1837,1344.8715,561.64,216,1
Rubber,2001,Kharif,Meghalaya,1.487921,1862.79,-0.16,Neutral,Weak,High,1.0,1.6208,0.1837,1344.8715,517.92,216,1
Rubber,2002,Kharif,Meghalaya,1.340282,2245.21,0.92,El Nino,Moderate,High,1.0,1.6208,0.1837,1344.8715,900.34,216,1
Rubber,2003,Kharif,Meghalaya,1.627625,2052.62,0.1399999999999999,Neutral,Weak,High,1.0,1.6208,0.1837,1344.8715,707.75,216,1
Rubber,2004,Kharif,Meghalaya,1.350462,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,1.6208,0.1837,1344.8715,966.55,216,1
Rubber,2005,Kharif,Meghalaya,1.429522,1617.31,-0.1,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,272.44,216,1
Rubber,2006,Kharif,Meghalaya,1.646457,1439.52,0.3399999999999999,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,94.65,216,1
Rubber,2007,Kharif,Meghalaya,1.668941,2512.74,-0.86,La Nina,Moderate,High,2.0,1.6208,0.1837,1344.8715,1167.87,216,1
Rubber,2008,Kharif,Meghalaya,1.648614,2116.69,-0.36,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,771.82,216,1
Rubber,2009,Kharif,Meghalaya,1.473224,2058.21,0.62,El Nino,Moderate,High,2.0,1.6208,0.1837,1344.8715,713.34,216,1
Rubber,2010,Kharif,Meghalaya,1.560484,1966.76,-1.24,La Nina,Strong,High,2.0,1.6208,0.1837,1344.8715,621.89,216,1
Rubber,2011,Kharif,Meghalaya,1.648418,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,1.6208,0.1837,1344.8715,554.29,216,1
Rubber,2012,Kharif,Meghalaya,1.643695,2261.78,0.3,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,916.91,216,1
Rubber,2013,Kharif,Meghalaya,1.907708,1544.19,-0.26,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,199.32,216,1
Rubber,2014,Kharif,Meghalaya,1.988707,2167.88,0.24,Neutral,Weak,High,2.0,1.6208,0.1837,1344.8715,823.01,216,1
Rubber,2015,Kharif,Meghalaya,1.760069,2671.57,1.9,El Nino,Strong,High,3.0,1.6208,0.1837,1344.8715,1326.7,216,1
Rubber,2016,Kharif,Meghalaya,1.803671,1822.11,-0.4,La Nina,Weak,High,3.0,1.6208,0.1837,1344.8715,477.24,216,1
Rubber,2017,Kharif,Meghalaya,1.943606,2424.46,-0.08,Neutral,Weak,High,3.0,1.6208,0.1837,1344.8715,1079.59,216,1
Rubber,2018,Kharif,Meghalaya,1.979479,1522.23,0.36,Neutral,Weak,High,3.0,1.6208,0.1837,1344.8715,177.36,216,1
Rubber,2019,Kharif,Meghalaya,1.763254,1922.51,0.32,Neutral,Weak,High,3.0,1.6208,0.1837,1344.8715,577.64,216,1
Rubber,2020,Kharif,Meghalaya,1.574488,2049.449565217391,-0.6,La Nina,Moderate,Normal,3.0,1.6208,0.1837,1344.8715,704.58,216,1
Sesamum,1997,Kharif,Meghalaya,0.575714286,2173.75,1.82,El Nino,Strong,High,1.0,0.4596,0.2248,808.7812,1364.97,669,1
Sesamum,1998,Kharif,Meghalaya,0.575714286,2418.12,-0.94,La Nina,Moderate,High,1.0,0.4596,0.2248,808.7812,1609.34,669,1
Sesamum,1999,Kharif,Meghalaya,0.588571429,2219.8,-1.14,La Nina,Strong,High,1.0,0.4596,0.2248,808.7812,1411.02,669,1
Sesamum,2000,Kharif,Meghalaya,0.614285714,1906.51,-0.56,La Nina,Moderate,High,1.0,0.4596,0.2248,808.7812,1097.73,669,1
Sesamum,2001,Kharif,Meghalaya,0.568571429,1862.79,-0.16,Neutral,Weak,High,1.0,0.4596,0.2248,808.7812,1054.01,669,1
Sesamum,2002,Kharif,Meghalaya,0.597142857,2245.21,0.92,El Nino,Moderate,High,1.0,0.4596,0.2248,808.7812,1436.43,669,1
Sesamum,2003,Kharif,Meghalaya,0.567142857,2052.62,0.1399999999999999,Neutral,Weak,High,1.0,0.4596,0.2248,808.7812,1243.84,669,1
Sesamum,2004,Kharif,Meghalaya,0.548333333,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,0.4596,0.2248,808.7812,1502.64,669,1
Sesamum,2005,Kharif,Meghalaya,0.578333333,1617.31,-0.1,Neutral,Weak,High,2.0,0.4596,0.2248,808.7812,808.53,669,1
Sesamum,2006,Rabi,Meghalaya,0.58,265.76,0.0249999999999999,La Nina,Weak,Low,2.0,0.4596,0.2248,808.7812,-543.02,669,2
Sesamum,2007,Kharif,Meghalaya,0.588333333,2512.74,-0.86,La Nina,Moderate,High,2.0,0.4596,0.2248,808.7812,1703.96,669,1
Sesamum,2008,Kharif,Meghalaya,0.658333333,2116.69,-0.36,Neutral,Weak,High,2.0,0.4596,0.2248,808.7812,1307.91,669,1
Sesamum,2009,Kharif,Meghalaya,0.595,2058.21,0.62,El Nino,Moderate,High,2.0,0.4596,0.2248,808.7812,1249.43,669,1
Sesamum,2010,Kharif,Meghalaya,0.583333333,1966.76,-1.24,La Nina,Strong,High,2.0,0.4596,0.2248,808.7812,1157.98,669,1
Sesamum,2011,Kharif,Meghalaya,0.598333333,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,0.4596,0.2248,808.7812,1090.38,669,1
Sesamum,2012,Kharif,Meghalaya,0.931666667,2261.78,0.3,Neutral,Weak,High,2.0,0.4596,0.2248,808.7812,1453.0,669,1
Sesamum,2013,Kharif,Meghalaya,0.978,1544.19,-0.26,Neutral,Weak,High,2.0,0.4596,0.2248,808.7812,735.41,669,1
Sesamum,2014,Kharif,Meghalaya,1.032,2167.88,0.24,Neutral,Weak,High,2.0,0.4596,0.2248,808.7812,1359.1,669,1
Sesamum,2015,Rabi,Meghalaya,1.0373,337.51,1.6749999999999998,El Nino,Strong,Low,3.0,0.4596,0.2248,808.7812,-471.27,669,2
Sesamum,2016,Rabi,Meghalaya,1.035454545,510.18,0.95,El Nino,Moderate,Low,3.0,0.4596,0.2248,808.7812,-298.6,669,2
Sesamum,2017,Rabi,Meghalaya,1.037272727,474.15,-0.475,Neutral,Weak,Low,3.0,0.4596,0.2248,808.7812,-334.63,669,2
Sesamum,2018,Rabi,Meghalaya,1.0373,280.33,0.1,La Nina,Weak,Low,3.0,0.4596,0.2248,808.7812,-528.45,669,2
Sesamum,2019,Rabi,Meghalaya,1.0373,484.219999999999,0.775,El Nino,Moderate,Low,3.0,0.4596,0.2248,808.7812,-324.56,669,2
Small millets,1997,Kharif,Meghalaya,0.861428571,2173.75,1.82,El Nino,Strong,High,1.0,0.7587,0.3278,929.4033,1244.35,497,1
Small millets,1998,Kharif,Meghalaya,0.871428571,2418.12,-0.94,La Nina,Moderate,High,1.0,0.7587,0.3278,929.4033,1488.72,497,1
Small millets,2000,Kharif,Meghalaya,0.864285714,1906.51,-0.56,La Nina,Moderate,High,1.0,0.7587,0.3278,929.4033,977.11,497,1
Small millets,2001,Kharif,Meghalaya,0.847142857,1862.79,-0.16,Neutral,Weak,High,1.0,0.7587,0.3278,929.4033,933.39,497,1
Small millets,2002,Kharif,Meghalaya,0.911428571,2245.21,0.92,El Nino,Moderate,High,1.0,0.7587,0.3278,929.4033,1315.81,497,1
Small millets,2003,Kharif,Meghalaya,0.918571429,2052.62,0.1399999999999999,Neutral,Weak,High,1.0,0.7587,0.3278,929.4033,1123.22,497,1
Small millets,2004,Kharif,Meghalaya,0.957142857,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,0.7587,0.3278,929.4033,1382.02,497,1
Small millets,2005,Kharif,Meghalaya,0.955714286,1617.31,-0.1,Neutral,Weak,High,2.0,0.7587,0.3278,929.4033,687.91,497,1
Small millets,2006,Rabi,Meghalaya,0.977142857,265.76,0.0249999999999999,La Nina,Weak,Low,2.0,0.7587,0.3278,929.4033,-663.64,497,2
Small millets,2007,Kharif,Meghalaya,0.991428571,2512.74,-0.86,La Nina,Moderate,High,2.0,0.7587,0.3278,929.4033,1583.34,497,1
Small millets,2008,Kharif,Meghalaya,1.011428571,2116.69,-0.36,Neutral,Weak,High,2.0,0.7587,0.3278,929.4033,1187.29,497,1
Small millets,2009,Kharif,Meghalaya,0.964285714,2058.21,0.62,El Nino,Moderate,High,2.0,0.7587,0.3278,929.4033,1128.81,497,1
Small millets,2010,Rabi,Meghalaya,0.914285714,542.25,-0.1,El Nino,Weak,Low,2.0,0.7587,0.3278,929.4033,-387.15,497,2
Small millets,2011,Rabi,Meghalaya,0.938571429,160.46,-1.05,La Nina,Strong,Low,2.0,0.7587,0.3278,929.4033,-768.94,497,2
Small millets,2012,Rabi,Meghalaya,1.041428571,237.85,-0.325,La Nina,Weak,Low,2.0,0.7587,0.3278,929.4033,-691.55,497,2
Small millets,2013,Rabi,Meghalaya,1.033,254.91,-0.225,Neutral,Weak,Low,2.0,0.7587,0.3278,929.4033,-674.49,497,2
Small millets,2014,Rabi,Meghalaya,1.076,205.59,0.225,Neutral,Weak,Low,2.0,0.7587,0.3278,929.4033,-723.81,497,2
Small millets,2015,Rabi,Meghalaya,1.115,337.51,1.6749999999999998,El Nino,Strong,Low,3.0,0.7587,0.3278,929.4033,-591.89,497,2
Small millets,2016,Rabi,Meghalaya,1.115,510.18,0.95,El Nino,Moderate,Low,3.0,0.7587,0.3278,929.4033,-419.22,497,2
Small millets,2017,Rabi,Meghalaya,1.112,474.15,-0.475,Neutral,Weak,Low,3.0,0.7587,0.3278,929.4033,-455.25,497,2
Small millets,2018,Rabi,Meghalaya,1.108,280.33,0.1,La Nina,Weak,Low,3.0,0.7587,0.3278,929.4033,-649.07,497,2
Small millets,2019,Rabi,Meghalaya,1.1,484.219999999999,0.775,El Nino,Moderate,Low,3.0,0.7587,0.3278,929.4033,-445.18,497,2
Soyabean,1997,Kharif,Meghalaya,0.921428571,2173.75,1.82,El Nino,Strong,High,1.0,1.0839,0.3799,1131.6315,1042.12,368,1
Soyabean,1998,Kharif,Meghalaya,0.881428571,2418.12,-0.94,La Nina,Moderate,High,1.0,1.0839,0.3799,1131.6315,1286.49,368,1
Soyabean,1999,Kharif,Meghalaya,0.888571429,2219.8,-1.14,La Nina,Strong,High,1.0,1.0839,0.3799,1131.6315,1088.17,368,1
Soyabean,2000,Kharif,Meghalaya,0.91,1906.51,-0.56,La Nina,Moderate,High,1.0,1.0839,0.3799,1131.6315,774.88,368,1
Soyabean,2001,Kharif,Meghalaya,0.912857143,1862.79,-0.16,Neutral,Weak,High,1.0,1.0839,0.3799,1131.6315,731.16,368,1
Soyabean,2002,Kharif,Meghalaya,0.901428571,2245.21,0.92,El Nino,Moderate,High,1.0,1.0839,0.3799,1131.6315,1113.58,368,1
Soyabean,2003,Kharif,Meghalaya,0.945714286,2052.62,0.1399999999999999,Neutral,Weak,High,1.0,1.0839,0.3799,1131.6315,920.99,368,1
Soyabean,2004,Kharif,Meghalaya,0.915714286,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,1.0839,0.3799,1131.6315,1179.79,368,1
Soyabean,2006,Kharif,Meghalaya,0.972857143,1439.52,0.3399999999999999,Neutral,Weak,High,2.0,1.0839,0.3799,1131.6315,307.89,368,1
Soyabean,2008,Kharif,Meghalaya,1.061428571,2116.69,-0.36,Neutral,Weak,High,2.0,1.0839,0.3799,1131.6315,985.06,368,1
Soyabean,2010,Kharif,Meghalaya,1.038571429,1966.76,-1.24,La Nina,Strong,High,2.0,1.0839,0.3799,1131.6315,835.13,368,1
Soyabean,2011,Kharif,Meghalaya,1.082857143,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,1.0839,0.3799,1131.6315,767.53,368,1
Soyabean,2012,Kharif,Meghalaya,1.94,2261.78,0.3,Neutral,Weak,High,2.0,1.0839,0.3799,1131.6315,1130.15,368,1
Soyabean,2013,Kharif,Meghalaya,2.158181818,1544.19,-0.26,Neutral,Weak,High,2.0,1.0839,0.3799,1131.6315,412.56,368,1
Soyabean,2014,Kharif,Meghalaya,2.221818182,2167.88,0.24,Neutral,Weak,High,2.0,1.0839,0.3799,1131.6315,1036.25,368,1
Soyabean,2015,Kharif,Meghalaya,2.2377,2671.57,1.9,El Nino,Strong,High,3.0,1.0839,0.3799,1131.6315,1539.94,368,1
Soyabean,2016,Kharif,Meghalaya,2.144545455,1822.11,-0.4,La Nina,Weak,High,3.0,1.0839,0.3799,1131.6315,690.48,368,1
Soyabean,2017,Kharif,Meghalaya,2.148181818,2424.46,-0.08,Neutral,Weak,High,3.0,1.0839,0.3799,1131.6315,1292.83,368,1
Soyabean,2018,Kharif,Meghalaya,2.144545455,1522.23,0.36,Neutral,Weak,High,3.0,1.0839,0.3799,1131.6315,390.6,368,1
Soyabean,2019,Kharif,Meghalaya,2.148181818,1922.51,0.32,Neutral,Weak,High,3.0,1.0839,0.3799,1131.6315,790.88,368,1
Sweet potato,2004,Kharif,Meghalaya,3.352857143,2311.42,0.5599999999999999,El Nino,Moderate,High,1.0,9.4998,4.0692,906.4983,1404.92,87,1
Sweet potato,2006,Rabi,Meghalaya,3.238571429,265.76,0.0249999999999999,La Nina,Weak,Low,2.0,9.4998,4.0692,906.4983,-640.74,87,2
Sweet potato,2009,Kharif,Meghalaya,3.611428571,2058.21,0.62,El Nino,Moderate,High,2.0,9.4998,4.0692,906.4983,1151.71,87,1
Sweet potato,2010,Kharif,Meghalaya,3.584285714,1966.76,-1.24,La Nina,Strong,High,2.0,9.4998,4.0692,906.4983,1060.26,87,1
Sweet potato,2011,Kharif,Meghalaya,3.63,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,9.4998,4.0692,906.4983,992.66,87,1
Sweet potato,2012,Kharif,Meghalaya,3.745714286,2261.78,0.3,Neutral,Weak,High,2.0,9.4998,4.0692,906.4983,1355.28,87,1
Sweet potato,2013,Kharif,Meghalaya,3.626363636,1544.19,-0.26,Neutral,Weak,High,2.0,9.4998,4.0692,906.4983,637.69,87,1
Sweet potato,2014,Kharif,Meghalaya,3.670909091,2167.88,0.24,Neutral,Weak,High,2.0,9.4998,4.0692,906.4983,1261.38,87,1
Sweet potato,2015,Kharif,Meghalaya,3.741818182,2671.57,1.9,El Nino,Strong,High,3.0,9.4998,4.0692,906.4983,1765.07,87,1
Sweet potato,2016,Kharif,Meghalaya,3.69,1822.11,-0.4,La Nina,Weak,High,3.0,9.4998,4.0692,906.4983,915.61,87,1
Sweet potato,2017,Kharif,Meghalaya,3.694545455,2424.46,-0.08,Neutral,Weak,High,3.0,9.4998,4.0692,906.4983,1517.96,87,1
Sweet potato,2018,Kharif,Meghalaya,3.697272727,1522.23,0.36,Neutral,Weak,High,3.0,9.4998,4.0692,906.4983,615.73,87,1
Sweet potato,2019,Kharif,Meghalaya,3.699090909,1922.51,0.32,Neutral,Weak,High,3.0,9.4998,4.0692,906.4983,1016.01,87,1
Tapioca,2006,Kharif,Meghalaya,6.318571429,1439.52,0.3399999999999999,Neutral,Weak,High,2.0,19.0691,10.9221,1432.1541,7.37,98,1
Tapioca,2009,Kharif,Meghalaya,6.02,2058.21,0.62,El Nino,Moderate,High,2.0,19.0691,10.9221,1432.1541,626.06,98,1
Tapioca,2010,Kharif,Meghalaya,6.087142857,1966.76,-1.24,La Nina,Strong,High,2.0,19.0691,10.9221,1432.1541,534.61,98,1
Tapioca,2011,Kharif,Meghalaya,6.122857143,1899.15999999999,-0.64,La Nina,Moderate,High,2.0,19.0691,10.9221,1432.1541,467.01,98,1
Tapioca,2012,Kharif,Meghalaya,6.795714286,2261.78,0.3,Neutral,Weak,High,2.0,19.0691,10.9221,1432.1541,829.63,98,1
Tapioca,2013,Kharif,Meghalaya,6.927272727,1544.19,-0.26,Neutral,Weak,High,2.0,19.0691,10.9221,1432.1541,112.04,98,1
Tapioca,2014,Kharif,Meghalaya,6.94,2167.88,0.24,Neutral,Weak,High,2.0,19.0691,10.9221,1432.1541,735.73,98,1
Tapioca,2015,Kharif,Meghalaya,7.021818182,2671.57,1.9,El Nino,Strong,High,3.0,19.0691,10.9221,1432.1541,1239.42,98,1
Tapioca,2016,Kharif,Meghalaya,7.550909091,1822.11,-0.4,La Nina,Weak,High,3.0,19.0691,10.9221,1432.1541,389.96,98,1
Tapioca,2017,Kharif,Meghalaya,7.553636364,2424.46,-0.08,Neutral,Weak,High,3.0,19.0691,10.9221,1432.1541,992.31,98,1
Tapioca,2018,Kharif,Meghalaya,7.553636364,1522.23,0.36,Neutral,Weak,High,3.0,19.0691,10.9221,1432.1541,90.08,98,1
Tapioca,2019,Kharif,Meghalaya,7.553636364,1922.51,0.32,Neutral,Weak,High,3.0,19.0691,10.9221,1432.1541,490.36,98,1
Tea,1997,Kharif,Meghalaya,1.785483,2173.75,1.82,El Nino,Strong,High,1.0,2.1207,0.1924,1387.8562,785.89,336,1
Tea,1998,Kharif,Meghalaya,2.127748,2418.12,-0.94,La Nina,Moderate,High,1.0,2.1207,0.1924,1387.8562,1030.26,336,1
